Id,Predicted
25257,0.927362995147705
25258,0.445158724044516
25259,0.6926829822231598
25260,0.8558635058421145
25261,0.4580064450219314
25262,0.10823250595719348
25263,0.1006613018014598
25264,0.978580462827402
25265,0.14030569640534427
25266,0.04067764353108999
25267,0.23060990937405934
25268,0.030467665016271652
25269,0.028422792467341376
25270,0.019602546486338333
25271,0.31860038453846407
25272,0.18689969257317557
25273,0.05877919990779219
25274,0.08110173391144869
25275,0.501135364862238
25276,0.25477128667821497
25277,0.03977905629193075
25278,0.5882315045974732
25279,0.11403715722633188
25280,0.7758837624920739
25281,0.4134242027946374
25282,0.08604558131641235
25283,0.21362348113937157
25284,0.02175043706132629
25285,0.06775988001869238
25286,0.029625356866217624
25287,0.670990032420511
25288,0.3945402153347603
25289,0.20067023074598325
25290,0.07855426378628774
25291,0.12903614533711752
25292,0.12328773689847117
25293,0.6422833344535297
25294,0.990503191947937
25295,0.14781296621789403
25296,0.970861673412323
25297,0.09204450163947239
25298,0.4518354564434161
25299,0.7530814934966935
25300,0.05119348064602725
25301,0.05003736673279965
25302,0.016090821965349014
25303,0.15606493869043084
25304,0.07436242416066449
25305,0.1463969018298142
25306,0.0500662313168897
25307,0.10161824186278888
25308,0.06764656980202603
25309,0.07131587542227594
25310,0.07989392763214892
25311,0.031740890941385984
25312,0.24673465281629878
25313,0.16023218494162914
25314,0.09995767467452438
25315,0.06062963562742513
25316,0.1734238671719388
25317,0.10970239701789154
25318,0.10842318764952878
25319,0.01581211906846885
25320,0.9914475679397583
25321,0.07035941351491419
25322,0.6654008444320142
25323,0.10335298367092621
25324,0.13076179612462277
25325,0.02900142094153146
25326,0.04192094757461893
25327,0.08216374005036536
25328,0.11307918773056183
25329,0.6474802986485363
25330,0.2709157811288111
25331,0.1047931201397692
25332,0.5547040396339177
25333,0.19057826995651286
25334,0.07795168541592519
25335,0.02357492365905741
25336,0.07043619541467512
25337,0.1161969314816785
25338,0.15521579695267954
25339,0.03655027998543196
25340,0.01018203418351904
25341,0.9585299875709039
25342,0.35321710628404157
25343,0.08400959803600286
25344,0.04167138226052497
25345,0.32023752408865247
25346,0.3261552476582959
25347,0.11202429467741037
25348,0.17638236169843663
25349,0.0755375777871784
25350,0.42572784667091707
25351,0.0064295062138963795
25352,0.17027529749988068
25353,0.11962498975974707
25354,0.19796871887989606
25355,0.02238671411117181
25356,0.030533999273084773
25357,0.04370898858889637
25358,0.21529552658499246
25359,0.7739883125088589
25360,0.08312346913668353
25361,0.18414368956574975
25362,0.04861581532937511
25363,0.12895517868461193
25364,0.0800855663610219
25365,0.07977324339938613
25366,0.0068689465807503965
25367,0.851946611284192
25368,0.8770097506499874
25369,0.1528777199510805
25370,0.08135686065872398
25371,0.09018082245323643
25372,0.04419521904620365
25373,0.6491858451947933
25374,0.1828061467106303
25375,0.06407817783898873
25376,0.1294808600375949
25377,0.038185685475565015
25378,0.9370280913235358
25379,0.6119861961623938
25380,0.9637297987937927
25381,0.02069912756989177
25382,0.02060499697410936
25383,0.217285452067852
25384,0.7327758500270618
25385,0.05621791185087838
25386,0.8678091576867539
25387,0.8640520881876832
25388,0.07477199333566106
25389,0.8038501293192445
25390,0.1322181154078339
25391,0.033093492829397615
25392,0.055513203836173364
25393,0.9205277860164642
25394,0.9542815968258902
25395,0.06886470288609482
25396,0.1607063430492732
25397,0.13747629121175853
25398,0.26775265088253747
25399,0.17548387926215492
25400,0.03831055207122279
25401,0.13872330641676883
25402,0.13852702169372633
25403,0.007591713010116526
25404,0.9661661942799886
25405,0.13632932635413444
25406,0.23977612576465346
25407,0.014349066657240147
25408,0.10240755130201885
25409,0.4809271859091207
25410,0.300190579680862
25411,0.17739956072957147
25412,0.984258770942688
25413,0.7569964510202408
25414,0.3606046580327152
25415,0.08884983531997032
25416,0.058533892327714214
25417,0.93435801923275
25418,0.06022923045625729
25419,0.12800578207554605
25420,0.5777912331491232
25421,0.9145013086536997
25422,0.009423856501584631
25423,0.1975610626090191
25424,0.08086351210778776
25425,0.23829620747568145
25426,0.09586548904719108
25427,0.19839352292125154
25428,0.17969044475999923
25429,0.05362653598780534
25430,0.006898653362151919
25431,0.021342709234756386
25432,0.012512032838586814
25433,0.023781220543286186
25434,0.1414963750761514
25435,0.033434815601298545
25436,0.04564859440378292
25437,0.44020700609213403
25438,0.33604001109031273
25439,0.054755229759482674
25440,0.009305744581769599
25441,0.08006303047073439
25442,0.3247959821724298
25443,0.0949428943026993
25444,0.4441872179828754
25445,0.28223544251618865
25446,0.33630282833567016
25447,0.9421182318674891
25448,0.04502918274492836
25449,0.0941308630841123
25450,0.09869272843672644
25451,0.032995782413072515
25452,0.004444115432985801
25453,0.03489077532249804
25454,0.5697682512620363
25455,0.03771709337361514
25456,0.0792540975785924
25457,0.019696377740340217
25458,0.04135885001595594
25459,0.05516619396066025
25460,0.02347795484436525
25461,0.028283261820348946
25462,0.0859672349591232
25463,0.6343240709593714
25464,0.30266271956697177
25465,0.06371127304931937
25466,0.18000184619719176
25467,0.03800315147161005
25468,0.00935441300122583
25469,0.4360091405288315
25470,0.14352339769398917
25471,0.1053437153964051
25472,0.10635907190713832
25473,0.051655719800463705
25474,0.0638560612060115
25475,0.4448003725859157
25476,0.7319374391247401
25477,0.09073242057296377
25478,0.025806336912780788
25479,0.9105875183180605
25480,0.08221536048311831
25481,0.06892561593600975
25482,0.02096704493835073
25483,0.09084547729868345
25484,0.06561957950341074
25485,0.017647347139368604
25486,0.14576988569818541
25487,0.04217575003862814
25488,0.22118799309234283
25489,0.11916370395493206
25490,0.07482252171657192
25491,0.16639728828658978
25492,0.15744751474684027
25493,0.10097837845166746
25494,0.11480196120057787
25495,0.042996345763150055
25496,0.0326531294430987
25497,0.035362687056714845
25498,0.6796944302738647
25499,0.11166432947428093
25500,0.018972820661644425
25501,0.06448616277589958
25502,0.2355017749320628
25503,0.0592678958689546
25504,0.590075212336122
25505,0.11277283991386063
25506,0.12747366215269487
25507,0.04813831646708788
25508,0.24528256036228235
25509,0.9101167279481888
25510,0.0741524252293385
25511,0.03985466713639387
25512,0.10179685546798535
25513,0.09540515484650362
25514,0.04210962572503873
25515,0.23337559721867246
25516,0.5988465972159122
25517,0.04319880719340165
25518,0.02250823078782182
25519,0.025816455749394906
25520,0.12375842492264114
25521,0.9728095285547407
25522,0.10811501959928839
25523,0.04608676366534394
25524,0.14977030879591507
25525,0.9916035532951355
25526,0.07204577159715075
25527,0.35695891358635723
25528,0.29132305801786557
25529,0.04016784093705023
25530,0.05497035932760255
25531,0.11110248762388603
25532,0.26790979152854083
25533,0.23533234099418054
25534,0.02843351044585142
25535,0.07295477651322098
25536,0.19678215594212342
25537,0.04318021735145135
25538,0.0902842330065938
25539,0.044179322659277674
25540,0.22594896115900934
25541,0.008353259581819698
25542,0.1742693232253242
25543,0.48594596123622175
25544,0.06115865929284907
25545,0.11626026838599836
25546,0.014879449819082447
25547,0.011603448550199921
25548,0.0893458648186495
25549,0.20921094401933063
25550,0.08653666746702433
25551,0.3080721567710793
25552,0.045959493349310196
25553,0.1676889169782733
25554,0.8252707414048227
25555,0.949962368880709
25556,0.012247606048099678
25557,0.5819841446256869
25558,0.022116148490292885
25559,0.14513324192685642
25560,0.09026392013857919
25561,0.20188197673894606
25562,0.39230127780647617
25563,0.028549091708989185
25564,0.9139489966079883
25565,0.06670140612391111
25566,0.05482520395842432
25567,0.31367673400461665
25568,0.030156895014683868
25569,0.04317058930210789
25570,0.10498863137821846
25571,0.06433504298470867
25572,0.02027615159683434
25573,0.02610120736360574
25574,0.13541060133110613
25575,0.1017644033479002
25576,0.017159891300311144
25577,0.040377327055056596
25578,0.9672397935390472
25579,0.9918723702430725
25580,0.07631415737730186
25581,0.555068888164333
25582,0.24048889403056936
25583,0.3398567031300257
25584,0.9475563887013011
25585,0.06188207383451845
25586,0.4266550146267447
25587,0.06819713481070404
25588,0.010522440111522632
25589,0.19908277321864473
25590,0.08442718867340816
25591,0.1418121914772414
25592,0.9107395946979523
25593,0.986523449420929
25594,0.0975269758840865
25595,0.05177117717669759
25596,0.17211330821016088
25597,0.9614817500114441
25598,0.02253903258552069
25599,0.040217582412877394
25600,0.04393210424566626
25601,0.13303918378297683
25602,0.1580991839141737
25603,0.06473679765829435
25604,0.14752112785033958
25605,0.08985119494609717
25606,0.029768110719341906
25607,0.04642342617942394
25608,0.5499894196183439
25609,0.014655489212475335
25610,0.3764396612504077
25611,0.33233779147907433
25612,0.03986080447703566
25613,0.6349775966563543
25614,0.17418040003414909
25615,0.13169464215591653
25616,0.09889335657740328
25617,0.05333139702896283
25618,0.18825135344913066
25619,0.9223401778936385
25620,0.3637635626144365
25621,0.09762039044271156
25622,0.05045059851237705
25623,0.044997417057562494
25624,0.9582666711260874
25625,0.13890191931897836
25626,0.9208455929896676
25627,0.23276231972934183
25628,0.08039951202204366
25629,0.41524556404352186
25630,0.41483119405731617
25631,0.17855043468651832
25632,0.11302052672675751
25633,0.07973223388955314
25634,0.021024113002205136
25635,0.9354582095146179
25636,0.04136077401717645
25637,0.07741409802712505
25638,0.21856111614430454
25639,0.09560356221732964
25640,0.6533178540763723
25641,0.037961915921314864
25642,0.9597919976860284
25643,0.08710381072803039
25644,0.4173781359063847
25645,0.2893874816694625
25646,0.014597649952093558
25647,0.07224528619891545
25648,0.9698490595263104
25649,0.009140725236705588
25650,0.03148318455055675
25651,0.08063312790514338
25652,0.015379993708215663
25653,0.18593115501670004
25654,0.08935637745824268
25655,0.0694962822513757
25656,0.8340012407302856
25657,0.182899603538489
25658,0.04605662976657709
25659,0.023695773957387506
25660,0.018102656576370516
25661,0.023656499874062646
25662,0.017751357966539174
25663,0.2582906914287143
25664,0.06403621495770136
25665,0.07108803803648617
25666,0.21698508329462227
25667,0.10721247528228821
25668,0.145310816964219
25669,0.09562894668511834
25670,0.02810421753673768
25671,0.009379175947436145
25672,0.2131344807618356
25673,0.05239125025433946
25674,0.016630596794533187
25675,0.8957821650193496
25676,0.09525112170430679
25677,0.06256778000732115
25678,0.1964989318096126
25679,0.02963011440076855
25680,0.018804888405272266
25681,0.02588745952898806
25682,0.08182330325162136
25683,0.019695341539690162
25684,0.07508150462311608
25685,0.15691365432755
25686,0.06676802908312916
25687,0.05582667863196414
25688,0.35638277178460903
25689,0.010873934748316497
25690,0.21086760253544484
25691,0.011578185142867202
25692,0.04880833264444194
25693,0.31110667964149924
25694,0.17667273490813476
25695,0.7359700220823288
25696,0.03788460852080651
25697,0.09098790316573689
25698,0.11050412462461397
25699,0.12136057819848674
25700,0.033835653072458304
25701,0.05646633926789046
25702,0.019344680143234434
25703,0.8921700360611817
25704,0.03617645656842313
25705,0.8890271266372946
25706,0.1377111030940965
25707,0.37435332609168537
25708,0.11558947427426879
25709,0.020117339849522384
25710,0.010043389363639766
25711,0.1425086997965288
25712,0.06732454868902467
25713,0.015284731327724784
25714,0.16861082529903856
25715,0.09944247235690225
25716,0.030456294401012947
25717,0.0977972605398723
25718,0.10321922169650162
25719,0.014831179563762394
25720,0.0998802655689737
25721,0.02021432130408014
25722,0.16861553121273418
25723,0.03204860961238795
25724,0.09016717937451942
25725,0.025713259968679618
25726,0.09449387012337761
25727,0.060642348261813014
25728,0.350411327532926
25729,0.8502271270751953
25730,0.22338377346030322
25731,0.012350758728906348
25732,0.24980486396243012
25733,0.03760799071382782
25734,0.10583843000796402
25735,0.11301747470838235
25736,0.07512130878354283
25737,0.43433195300050453
25738,0.21888810356896352
25739,0.011334786707389211
25740,0.08637985757689806
25741,0.011962341376544748
25742,0.0878170925671889
25743,0.6883778942144635
25744,0.359872870827496
25745,0.08574217569153812
25746,0.9922502040863037
25747,0.3175168295928123
25748,0.09562022333035664
25749,0.0409870451983463
25750,0.35534940063953396
25751,0.03093509164156878
25752,0.1840933726927702
25753,0.13811435504750502
25754,0.16818982950034223
25755,0.12074873173598022
25756,0.05051670156407576
25757,0.700210578257607
25758,0.027434475286170847
25759,0.07032330639273945
25760,0.044349122068994114
25761,0.07284825413173163
25762,0.07573429524668861
25763,0.08966893011850634
25764,0.011686633814607016
25765,0.06076895935377214
25766,0.12376548322484988
25767,0.03622502197672282
25768,0.7873690418402354
25769,0.9688077997912963
25770,0.49297197200476894
25771,0.015941517006298908
25772,0.008560728301338373
25773,0.0523189457578308
25774,0.06237579293831062
25775,0.3613733843699313
25776,0.017081804717442462
25777,0.14652522875823615
25778,0.1851332189561452
25779,0.9883472323417664
25780,0.902773533504464
25781,0.8952369917213142
25782,0.17282928688184893
25783,0.06037301939586529
25784,0.671272975033663
25785,0.2983961652054378
25786,0.04710139358112839
25787,0.009319591758983961
25788,0.019520597070724
25789,0.15982455775532678
25790,0.19390037455818163
25791,0.04511537500246002
25792,0.025909353190290113
25793,0.03824594265245694
25794,0.9559133291244507
25795,0.048783179976715524
25796,0.6579027275891938
25797,0.14867048007283443
25798,0.13139179394316441
25799,0.6129414413584215
25800,0.08500155070259673
25801,0.07282047174966322
25802,0.12155327233598612
25803,0.031194044995316864
25804,0.24900990664854009
25805,0.024111701893221305
25806,0.3271495076805225
25807,0.03758821085552861
25808,0.7423117922196493
25809,0.8437924066185951
25810,0.036982250209370356
25811,0.01438019797927451
25812,0.1480654950559307
25813,0.908392403125763
25814,0.19479403522985766
25815,0.10077897343216574
25816,0.018098506335017736
25817,0.866460685937513
25818,0.0881961587723506
25819,0.027003053254148937
25820,0.13485141329841244
25821,0.27782250975930683
25822,0.0637812236710386
25823,0.15932722311508987
25824,0.228080004473672
25825,0.8964323425292968
25826,0.14805786334915716
25827,0.14943891462924133
25828,0.4391729263322694
25829,0.043863808627513864
25830,0.026501972119061877
25831,0.2501270251360617
25832,0.02819956385835074
25833,0.9441989826805451
25834,0.22110989198805583
25835,0.0522855898811614
25836,0.12944558971836162
25837,0.01400432235317421
25838,0.28004970759511166
25839,0.8193620753288269
25840,0.03158913119857586
25841,0.1444834817199524
25842,0.864459942451565
25843,0.015699859796571257
25844,0.3050831015803727
25845,0.04914059231760136
25846,0.07812460197131153
25847,0.13271599650236454
25848,0.16208050590633874
25849,0.09679395884073945
25850,0.3430424408693937
25851,0.08263770058820441
25852,0.0348942445241184
25853,0.07441917687655791
25854,0.7074561794061427
25855,0.10137322160492464
25856,0.2266565831120476
25857,0.00853530505924982
25858,0.33500086405737606
25859,0.1360420331559888
25860,0.047235673920001955
25861,0.040120648699019976
25862,0.020208681530503984
25863,0.02347083216555277
25864,0.03123001007586161
25865,0.3046240448764367
25866,0.031825369505743904
25867,0.09855517819431639
25868,0.11421382092995425
25869,0.022451247794655297
25870,0.14709411128711755
25871,0.17335644045032286
25872,0.03072720327999049
25873,0.12428916248449866
25874,0.07757335554552562
25875,0.028615157496566426
25876,0.09175189162422774
25877,0.0034373876867686607
25878,0.9589441767055028
25879,0.07855455025526935
25880,0.061088428748387595
25881,0.08407945215051885
25882,0.06366359558556986
25883,0.06619727587079755
25884,0.9708164930343628
25885,0.10588262118042367
25886,0.1068479333485688
25887,0.462146775079841
25888,0.07262815836842414
25889,0.16411715454534753
25890,0.05802377293121971
25891,0.058799643710851224
25892,0.05146371274717953
25893,0.12385550288790972
25894,0.04286212877019495
25895,0.07648367162060694
25896,0.14800301753185965
25897,0.9563053283684341
25898,0.04447432857813487
25899,0.9226918542385101
25900,0.02636664625657038
25901,0.1350179896839203
25902,0.18954919428293257
25903,0.9925205707550049
25904,0.42259913102384494
25905,0.02984907021971565
25906,0.9494021849210751
25907,0.04712328951433135
25908,0.9268747580051423
25909,0.3166715510064804
25910,0.254297249408733
25911,0.14608022895922831
25912,0.06342024886710029
25913,0.6943897807598114
25914,0.07385118324941906
25915,0.031165532171726226
25916,0.037054552277965065
25917,0.042785363748537926
25918,0.39981198872786167
25919,0.044445612258143724
25920,0.2406383399113226
25921,0.10757651039021712
25922,0.043431411268785476
25923,0.14809393620875527
25924,0.06470260242504107
25925,0.061829948819175265
25926,0.949581293463707
25927,0.8933608173696619
25928,0.16218485182655254
25929,0.5094534358233408
25930,0.0920215874418605
25931,0.04496532657897419
25932,0.21589616030106124
25933,0.6492430557252015
25934,0.20151077382202445
25935,0.37625358068389925
25936,0.03888818918309274
25937,0.38426906567967256
25938,0.10955149099349867
25939,0.10449460990576893
25940,0.9079050087928772
25941,0.7562613994996755
25942,0.039076750434220625
25943,0.8083305120021106
25944,0.07281815397593067
25945,0.10649660715425091
25946,0.06656756695583327
25947,0.2833917340839695
25948,0.018411381434262453
25949,0.977047534369697
25950,0.06230032152542201
25951,0.021279392785998306
25952,0.07522130159335286
25953,0.008854983366579116
25954,0.33904940684230095
25955,0.17017360619752628
25956,0.1586879953506398
25957,0.9077198685540092
25958,0.046774172981734204
25959,0.3018824021773166
25960,0.1196213691332483
25961,0.027711995365786866
25962,0.14734725669584187
25963,0.3590876698698637
25964,0.13735756131645446
25965,0.17459780862039187
25966,0.007855127135191497
25967,0.22535581993291234
25968,0.0695644470524556
25969,0.8376447309063058
25970,0.09261379953189404
25971,0.38581970763031176
25972,0.03371603322992814
25973,0.0803899286377251
25974,0.025710730751596265
25975,0.8971019077301026
25976,0.30072389717635484
25977,0.05813549108493534
25978,0.082595586894739
25979,0.20728969887260176
25980,0.03704300426225154
25981,0.20314345744494275
25982,0.12191463056318157
25983,0.01805811596483813
25984,0.15549615419889357
25985,0.05309328210027641
25986,0.08625353982313354
25987,0.07873856141681829
25988,0.9478794323603312
25989,0.1372386215383632
25990,0.009681299069800095
25991,0.030199462334464765
25992,0.18597068924324683
25993,0.04338896987090336
25994,0.17338464271694354
25995,0.10587438226718625
25996,0.17889632370549144
25997,0.07064893948925934
25998,0.06853798369818627
25999,0.1290623752734708
26000,0.17207451301294913
26001,0.12244795675225524
26002,0.05708775143328913
26003,0.07531375274935043
26004,0.9461145916366577
26005,0.2943317288196163
26006,0.9449908137321472
26007,0.8974181563707551
26008,0.08119092043443958
26009,0.04898133552745174
26010,0.24646728158011155
26011,0.09085712549049646
26012,0.638750653218579
26013,0.06800199430009729
26014,0.07002167873876522
26015,0.2532575038093169
26016,0.1821726490982321
26017,0.06983722944853298
26018,0.7540511045881984
26019,0.7631990301329623
26020,0.04485293142729038
26021,0.13661621113390024
26022,0.12764361188186543
26023,0.08294373498113156
26024,0.06210997483600954
26025,0.1018096638673539
26026,0.13462102956864105
26027,0.1673548289836593
26028,0.08105063263584021
26029,0.10161737510059222
26030,0.7324914932387898
26031,0.019309178386126693
26032,0.02277314729473596
26033,0.18745076296760246
26034,0.008049078500833652
26035,0.03643554160317211
26036,0.20773806658957708
26037,0.9214422289530436
26038,0.9323532464295238
26039,0.03169615242482948
26040,0.12230218891410492
26041,0.09524603480252146
26042,0.20830303994545965
26043,0.9474289733044523
26044,0.019918074878373788
26045,0.028283303869178607
26046,0.10021526520745487
26047,0.04376553902198066
26048,0.15617285262104208
26049,0.11515769991591529
26050,0.00745222212004914
26051,0.08330458731180881
26052,0.36601999008975766
26053,0.15098694220792216
26054,0.05310550983662967
26055,0.6791349441963185
26056,0.10652948575966215
26057,0.15195766821544268
26058,0.32856485503604765
26059,0.03120323154584775
26060,0.6867388776035019
26061,0.029207162382244845
26062,0.056187903063958905
26063,0.10757667114748888
26064,0.8002209269218914
26065,0.34947587193819574
26066,0.051312714056873196
26067,0.9857400059700012
26068,0.1091432628311676
26069,0.07749324034167909
26070,0.8734815247995512
26071,0.12980864022282448
26072,0.07763134581107939
26073,0.06327022277965241
26074,0.1727620353831341
26075,0.041181762564399406
26076,0.1570525793775734
26077,0.22861935537609845
26078,0.06002843512911154
26079,0.12608523701165875
26080,0.1224615020022974
26081,0.6408797877937751
26082,0.04457367414992847
26083,0.13703139683732932
26084,0.3966608273152425
26085,0.9544736265947945
26086,0.06991554736349645
26087,0.9908077120780945
26088,0.6984118550711739
26089,0.16138183839772374
26090,0.37415516821379746
26091,0.07005750391254192
26092,0.1372070733369095
26093,0.05247836050073761
26094,0.01309968322191145
26095,0.08977224129757731
26096,0.12385570007417135
26097,0.06283912773683518
26098,0.272882602098096
26099,0.029064464306401205
26100,0.09714802216524701
26101,0.16003835521954907
26102,0.07422445146352984
26103,0.043000898746742365
26104,0.03489413969363708
26105,0.09099732460854255
26106,0.9620431132630298
26107,0.14571883006452965
26108,0.21972552612655563
26109,0.032763074994071356
26110,0.10480478752084921
26111,0.0192331384697756
26112,0.07784901250811978
26113,0.026773554113574224
26114,0.3627823663780228
26115,0.042172212840593006
26116,0.09890000456380102
26117,0.037176418175565475
26118,0.2612457325937129
26119,0.11923403728199132
26120,0.0626991229555627
26121,0.09024436476022964
26122,0.10580963210732329
26123,0.15260494872371988
26124,0.008822952135924156
26125,0.1111824870393951
26126,0.11243292908659301
26127,0.02350190852306567
26128,0.7765549913751006
26129,0.0489691575010632
26130,0.10691079877623118
26131,0.1478941510446851
26132,0.044308198750155764
26133,0.049329299201436104
26134,0.1596647829755759
26135,0.028187341959032303
26136,0.01869149432682211
26137,0.08214185639600317
26138,0.45871685940683593
26139,0.09439798055132798
26140,0.146035062691678
26141,0.2719834954482517
26142,0.9518478935150275
26143,0.06374775562714262
26144,0.026726539891631956
26145,0.39509422282936335
26146,0.18435966489608813
26147,0.10660722881627298
26148,0.5742275103926658
26149,0.2289073107842857
26150,0.1358908386119222
26151,0.9927858114242554
26152,0.05568900573243638
26153,0.08590338082767623
26154,0.08079518436285743
26155,0.07971870271779889
26156,0.5778025260834283
26157,0.07329584705747731
26158,0.7339720327103565
26159,0.14649046786765937
26160,0.016254206352398614
26161,0.3242776418594353
26162,0.14337261852399524
26163,0.8314802966782757
26164,0.0091411403035909
26165,0.0738776221933591
26166,0.18159403802765983
26167,0.504784347008942
26168,0.760546516746887
