Id,Predicted
25251,0.45767095005676195
25252,0.3208859281487496
25253,0.30420499698564746
25254,0.4417609996640119
25255,0.29455252267634424
25256,0.31763000923868256
25257,0.963001559972763
25258,0.6674195077231113
25259,0.8354050414939836
25260,0.9254971661767125
25261,0.6768632994375117
25262,0.3318603775908847
25263,0.3211894134420561
25264,0.9892871238203609
25265,0.37949963903203443
25266,0.2135055974499684
25267,0.48119881959564526
25268,0.17615767503115498
25269,0.17265968430406567
25270,0.1442377675901571
25271,0.5649061572391944
25272,0.43263045257707544
25273,0.24421239863536204
25274,0.2854134303357678
25275,0.7150347840728009
25276,0.5049480444450223
25277,0.20360491854108237
25278,0.7708841986648469
25279,0.345278635209738
25280,0.88125534052319
25281,0.6538868089220988
25282,0.2935243093639758
25283,0.47409473671178254
25284,0.15005826992463023
25285,0.2614184070225584
25286,0.1755130036744525
25287,0.8202928819198291
25288,0.6370075725583197
25289,0.45137929764697793
25290,0.28424376606513835
25291,0.36245537574486547
25292,0.3545927609908033
25293,0.8031629471635087
25294,0.9952515959739685
25295,0.3848235731509224
25296,0.9853261374282837
25297,0.3036884226028789
25298,0.6866303884369325
25299,0.8694641053581003
25300,0.226350052289368
25301,0.23239933272837462
25302,0.12969787067938454
25303,0.3958431912221859
25304,0.27478203548818747
25305,0.38908002604766134
25306,0.22682711343570738
25307,0.3190063259840339
25308,0.2602760096756518
25309,0.26746225498730525
25310,0.2829958248888375
25311,0.1879529489874487
25312,0.49910074462167653
25313,0.4073797214397119
25314,0.3162660948802579
25315,0.2602959529898234
25316,0.41644229982370584
25317,0.3323580323688229
25318,0.32979580191816704
25319,0.12663908423204134
25320,0.9957237839698792
25321,0.26540873615226185
25322,0.8183381384900561
25323,0.32776796761339766
25324,0.3696747950457563
25325,0.171029314917018
25326,0.22798972246879193
25327,0.2870358215937003
25328,0.3498511260586941
25329,0.8050409678550086
25330,0.5213416517140919
25331,0.32635665065242414
25332,0.7495873823002581
25333,0.44256356615931247
25334,0.28042910152627787
25335,0.16248144926676983
25336,0.2655495919160148
25337,0.3421413248555803
25338,0.3973013163261568
25339,0.1985910971513551
25340,0.10292487562837646
25341,0.9792525568207859
25342,0.6044460655937203
25343,0.31202960727760376
25344,0.2102742684881727
25345,0.5768178166483942
25346,0.5786836337855783
25347,0.34233881200042215
25348,0.4226208725528091
25349,0.2768793221643753
25350,0.6547376582557278
25351,0.08432146232837917
25352,0.41435721480360055
25353,0.35874912819500426
25354,0.44578733375534096
25355,0.1529233822402027
25356,0.18451399219725378
25357,0.21361605530232503
25358,0.47875164722052727
25359,0.8797665606559653
25360,0.2883255079265994
25361,0.4293858560586451
25362,0.23582377076825245
25363,0.35935079077889365
25364,0.2833572396212696
25365,0.2849120238069319
25366,0.09862259504076068
25367,0.9230099796304672
25368,0.9374351115255168
25369,0.3910851524834579
25370,0.2885786400067728
25371,0.30050409301746106
25372,0.22058750787853618
25373,0.8125529302131839
25374,0.4295993507881983
25375,0.25329572456171534
25376,0.36071697246844875
25377,0.1977176277779375
25378,0.9680110205369701
25379,0.7839292142139909
25380,0.9818648993968964
25381,0.18064993319608974
25382,0.1466743101425411
25383,0.4661428330606884
25384,0.8595227735728577
25385,0.2522617206842298
25386,0.9317387919315784
25387,0.9297387316335597
25388,0.274913915991812
25389,0.8969926989153967
25390,0.3686222429438901
25391,0.18552409617666044
25392,0.23599650367806949
25393,0.959488308429718
25394,0.9769695702053334
25395,0.28311461990692405
25396,0.40269609172546444
25397,0.37772037546648796
25398,0.5212941596341365
25399,0.41894718805958664
25400,0.2138689148754011
25401,0.37338461051578087
25402,0.37219225523547106
25403,0.09891581232838222
25404,0.983056246439616
25405,0.3698292388256047
25406,0.4896877735610492
25407,0.12360479276992618
25408,0.3205624811823147
25409,0.6953224717073481
25410,0.5509540392410712
25411,0.4610858245681497
25412,0.992129385471344
25413,0.871987339258194
25414,0.6007809070364578
25415,0.305868309284582
25416,0.24495542051592395
25417,0.9668979895114899
25418,0.25394828345444787
25419,0.36268677235723573
25420,0.7776933989740473
25421,0.9569956173269372
25422,0.097592913985205
25423,0.44473152251813464
25424,0.2843926794641844
25425,0.4882807896685273
25426,0.31561855935503413
25427,0.4459463472379588
25428,0.4240450240832899
25429,0.2574704379529278
25430,0.09935836371329354
25431,0.1526420345567741
25432,0.12584931238291278
25433,0.16354091540783894
25434,0.38507541261089456
25435,0.18304219955761708
25436,0.22686889074776992
25437,0.6637508762444575
25438,0.595389822334095
25439,0.23460031099903073
25440,0.10427412232230945
25441,0.29066084354118327
25442,0.5699600941699444
25443,0.3082169447938822
25444,0.6850191582960385
25445,0.532460587753843
25446,0.5801278392849736
25447,0.970671076950274
25448,0.21231536893982467
25449,0.3213752899482837
25450,0.3171751451905057
25451,0.18517134857020084
25452,0.06726306748618711
25453,0.1894708685312813
25454,0.7567198775468595
25455,0.23224225699672738
25456,0.28157052642578206
25457,0.15112655179429652
25458,0.21311078271092496
25459,0.2377912862821534
25460,0.15364209684165747
25461,0.18985976554706477
25462,0.2934078784524071
25463,0.7964797042031566
25464,0.5584821712834811
25465,0.2545626376096063
25466,0.4242687283731953
25467,0.19996597288070223
25468,0.10144892208400562
25469,0.6607093685988815
25470,0.37896743465119326
25471,0.32555393321996784
25472,0.33326813414253376
25473,0.2307818012102561
25474,0.25537009207029554
25475,0.6748984304594716
25476,0.8555335592776581
25477,0.30519686027289633
25478,0.16162920897025085
25479,0.9543051447641939
25480,0.28851830048465144
25481,0.26306093679778286
25482,0.16698255938605505
25483,0.3091874105452187
25484,0.2699658759804497
25485,0.13331591393348313
25486,0.3832071286919209
25487,0.21532218885522922
25488,0.47158336062297745
25489,0.34713154726822604
25490,0.273927204151854
25491,0.41840493760271924
25492,0.3968537679901857
25493,0.3240126557167178
25494,0.3499016083633745
25495,0.20913709784886406
25496,0.1976369656271734
25497,0.24541262995113028
25498,0.8245777678555495
25499,0.3358545673811031
25500,0.13842653400630273
25501,0.2542650536843548
25502,0.5029873916732813
25503,0.2460660118114177
25504,0.7717291377614068
25505,0.3387586671748649
25506,0.35817621172678216
25507,0.22227155103768648
25508,0.49701244969270575
25509,0.9541323339939117
25510,0.27251268084954716
25511,0.2003873102254274
25512,0.31922955140993237
25513,0.36006584850859413
25514,0.20629208227657997
25515,0.48309123365084333
25516,0.774094445109571
25517,0.21054550265459612
25518,0.15925064570057934
25519,0.16067504712187575
25520,0.35861231529965987
25521,0.9864026297895532
25522,0.34556735606287875
25523,0.22370280835227316
25524,0.392109843880066
25525,0.9958017766475677
25526,0.270590246701947
25527,0.5980876990302446
25528,0.5466933727601442
25529,0.21898548080907954
25530,0.25545049959690447
25531,0.3333922483620622
25532,0.5181733697012908
25533,0.4994605853676707
25534,0.1688448010010309
25535,0.2702945183677904
25536,0.4519608631604287
25537,0.2161287704514244
25538,0.3053156340037928
25539,0.21846447970590166
25540,0.48885935398206787
25541,0.10493697494103761
25542,0.41931448421403894
25543,0.7002357959593809
25544,0.2505170938084127
25545,0.3429862408744513
25546,0.12349256313105741
25547,0.10863050385721165
25548,0.3015869784062896
25549,0.45742172744214266
25550,0.29922099727730767
25551,0.5775981399155486
25552,0.22176212870946285
25553,0.4096124007108633
25554,0.9092125019494077
25555,0.974672501484553
25556,0.12150533382870898
25557,0.7684119594568102
25558,0.1716668235377482
25559,0.381296823046155
25560,0.3004436180321821
25561,0.449407290206684
25562,0.6272596446408362
25563,0.1708556336892899
25564,0.9564203396754662
25565,0.2657081134110223
25566,0.23454759723316798
25567,0.5841266691452845
25568,0.18395321567011855
25569,0.20825909881888954
25570,0.32889596119514325
25571,0.2687347772705764
25572,0.149502984549467
25573,0.18206077588086106
25574,0.3679829394917934
25575,0.32133198597665347
25576,0.1387156488689834
25577,0.2031316192190301
25578,0.983504946231842
25579,0.9959361851215363
25580,0.2790345833966177
25581,0.7479632858117247
25582,0.491231166356694
25583,0.5831777719467406
25584,0.9735598605081259
25585,0.27740495237639873
25586,0.6534634703003771
25587,0.2620505922202212
25588,0.11452644057258705
25589,0.44639697335190354
25590,0.3042678322474195
25591,0.37658616095270725
25592,0.9546630585193634
25593,0.9932617247104645
25594,0.31229869640510055
25595,0.22771283348266882
25596,0.4157295348180673
25597,0.980740875005722
25598,0.15404022325219177
25599,0.20054439702513518
25600,0.21382198400348687
25601,0.3827399775426829
25602,0.3991844918399706
25603,0.2553798780297851
25604,0.4009613614246517
25605,0.3007741674851993
25606,0.18853593017148812
25607,0.21609138692452867
25608,0.7422777345717841
25609,0.13744246207602456
25610,0.6150247965110267
25611,0.5808351673986527
25612,0.2030352043380051
25613,0.8013853668464848
25614,0.41859096947786184
25615,0.3780953481404715
25616,0.3154217676862768
25617,0.24160616412427255
25618,0.4348060294589755
25619,0.9604330813884735
25620,0.6032992873851895
25621,0.3207402697152522
25622,0.2251099813028133
25623,0.21486858100018055
25624,0.9789685110251108
25625,0.37340644521325284
25626,0.9599190082749486
25627,0.4909283537813078
25628,0.2840593623333121
25629,0.6591410317420959
25630,0.644233727204734
25631,0.4268473785545477
25632,0.3369032697528305
25633,0.284958553393362
25634,0.1450545306151585
25635,0.9672745966911316
25636,0.20808070618045638
25637,0.2801230855619097
25638,0.4768797670239896
25639,0.32938256012950745
25640,0.8096778601577371
25641,0.19684904949956694
25642,0.9797408740520477
25643,0.3032114080321343
25644,0.6482348613740229
25645,0.544648766460299
25646,0.12217575412346765
25647,0.2806054620244406
25648,0.9848126584430074
25649,0.1038470169657708
25650,0.18985706569227523
25651,0.28507024043962775
25652,0.1465212684337086
25653,0.4344758790687909
25654,0.3140507298485231
25655,0.2643853086460286
25656,0.9148975467681885
25657,0.4289005181493952
25658,0.21673369066546874
25659,0.1587943268910596
25660,0.14178754308468394
25661,0.15806429140680378
25662,0.1406815226790762
25663,0.5120159314341015
25664,0.27319215318719525
25665,0.2693721570372175
25666,0.4857577190172817
25667,0.33656116377847434
25668,0.38378743478678057
25669,0.30962795838388735
25670,0.19697798851100418
25671,0.11045242720010039
25672,0.4652448623358663
25673,0.26442435225346567
25674,0.14840271933522578
25675,0.9464596752036701
25676,0.30925673488106775
25677,0.2574319493145907
25678,0.4433293255878419
25679,0.1752675871327242
25680,0.13952320192207024
25681,0.16276369505000837
25682,0.2866717249713767
25683,0.1410145282274033
25684,0.27471904946427966
25685,0.3961313638122733
25686,0.25840268922842224
25687,0.24098608275780162
25688,0.5972542841867967
25689,0.10473791706458685
25690,0.47306707915327245
25691,0.11003992342810147
25692,0.22493042775405292
25693,0.5624222163582814
25694,0.42319447034599833
25695,0.8584663045406342
25696,0.1955849580443309
25697,0.30203294171730977
25698,0.3330756196377228
25699,0.3722728436826118
25700,0.1853745097505887
25701,0.23955567876114414
25702,0.14121385780671894
25703,0.9445598879059911
25704,0.1917991550914323
25705,0.9430030407889419
25706,0.3713602107000842
25707,0.6130785917393671
25708,0.34327301638611274
25709,0.14186437730248397
25710,0.10409761156269054
25711,0.37847607145361783
25712,0.25969039908597974
25713,0.12893686845957988
25714,0.41108378412198787
25715,0.32280179967401856
25716,0.17451772287385542
25717,0.31586713407720834
25718,0.32136007759949825
25719,0.12621068180269762
25720,0.3209481885280222
25721,0.1423598046105215
25722,0.4106456759504751
25723,0.1791242932394117
25724,0.30268818361995453
25725,0.16414570661694636
25726,0.30753471847414415
25727,0.24917657774191215
25728,0.5956200360644739
25729,0.9221113586425782
25730,0.4864050018514151
25731,0.11767081250810957
25732,0.5151907532665704
25733,0.1988872975596715
25734,0.32621579563824177
25735,0.3382667698398037
25736,0.2747231003590568
25737,0.6606994756523632
25738,0.4686324380129403
25739,0.11123502705451259
25740,0.29406511611836794
25741,0.11924925346163257
25742,0.29634305267311645
25743,0.8328553675724609
25744,0.6002843259652613
25745,0.29860676968577493
25746,0.9961251020431519
25747,0.5770739462390578
25748,0.31122967528272283
25749,0.20411074847422053
25750,0.6076014292240143
25751,0.1807080631923871
25752,0.42920432111326645
25753,0.3716459643555501
25754,0.4123189998820647
25755,0.35412882319447947
25756,0.229161086348315
25757,0.838149706535058
25758,0.16780849561138106
25759,0.2653527190814655
25760,0.21118815066675617
25761,0.27337210520494504
25762,0.27634404356287445
25763,0.300084834303752
25764,0.11125309857312811
25765,0.24674112977511184
25766,0.35600183829812837
25767,0.19131679630404114
25768,0.8883670935365888
25769,0.9843974856535593
25770,0.7024820683433024
25771,0.12634789652176487
25772,0.09326556209784281
25773,0.2406126966420692
25774,0.2572987554205005
25775,0.6059170031433498
25776,0.13867146113792916
25777,0.3841261672409979
25778,0.4308570013071866
25779,0.9941736161708832
25780,0.9503756106012258
25781,0.9465667566489347
25782,0.4212913585566107
25783,0.24593320987255207
25784,0.8218148724389343
25785,0.5500358485753842
25786,0.22426420520463977
25787,0.10086904022235699
25788,0.1455875739840921
25789,0.4162340714428363
25790,0.4550017079824042
25791,0.21296491779188997
25792,0.17479258115733792
25793,0.19562841841090392
25794,0.9777845096588135
25795,0.22091259256814144
25796,0.8149908172957714
25797,0.38557814851772576
25798,0.3942220212324304
25799,0.7840985387989644
25800,0.2915805470729518
25801,0.2729868654184744
25802,0.34868552785482193
25803,0.18990598055058092
25804,0.5003956100738087
25805,0.17119994171447414
25806,0.5729255319063009
25807,0.19413388376805546
25808,0.8629815215316357
25809,0.9185887467861176
25810,0.19413086845963795
25811,0.12022844998115771
25812,0.3851510567236328
25813,0.9534655117988586
25814,0.4419960071524994
25815,0.3175254009244537
25816,0.13456441817661735
25817,0.9317376262693694
25818,0.30167112980167426
25819,0.18349737226203774
25820,0.3722754331261287
25821,0.527202587891751
25822,0.2781222833208956
25823,0.40007312848439214
25824,0.47757898155783396
25825,0.9468257141113281
25826,0.3847893827270263
25827,0.3895299544504219
25828,0.666383205992835
25829,0.21422171437006787
25830,0.178460038389379
25831,0.5070700467269975
25832,0.1718435650073848
25833,0.9717137195783503
25834,0.47209245260610494
25835,0.22866429076197406
25836,0.362625210168802
25837,0.12810870004658645
25838,0.5305936505239977
25839,0.9058308911323547
25840,0.17789139935792908
25841,0.3804964908471319
25842,0.9302350954000216
25843,0.14649217741898302
25844,0.5538775432782357
25845,0.22168895355365065
25846,0.28196964382730993
25847,0.36491908027085745
25848,0.4069201102461071
25849,0.3118961644116467
25850,0.586714421481344
25851,0.28790638338161556
25852,0.19909080089030087
25853,0.27467913521713216
25854,0.8434760952521032
25855,0.3190944290981327
25856,0.4866473636889797
25857,0.09606375678822299
25858,0.578864816620855
25859,0.36885345357085586
25860,0.2177937267760964
25861,0.20343528296036834
25862,0.14835297518331758
25863,0.15325694315247873
25864,0.17672513704959053
25865,0.5525080647417374
25866,0.18690455509048703
25867,0.32477954595219666
25868,0.36565240949241107
25869,0.14985213180915968
25870,0.38364102993749494
25871,0.4167020647877344
25872,0.17834507021056528
25873,0.43722312979971684
25874,0.2791107696843754
25875,0.17064048691169692
25876,0.3294220596120947
25877,0.058697746618094127
25878,0.9792569975826622
25879,0.28423812018669575
25880,0.2478579017178426
25881,0.2899797313616886
25882,0.25402854059214225
25883,0.2573097251024885
25884,0.9854082465171814
25885,0.3258598321581656
25886,0.3269824366183095
25887,0.6799569157827792
25888,0.27294211862967643
25889,0.4084018217421029
25890,0.25538181190129194
25891,0.24367278417817803
25892,0.2269389496432464
25893,0.35205612573731715
25894,0.20781815322417235
25895,0.27965152330598386
25896,0.38549263150860713
25897,0.9779091537745123
25898,0.215708210757872
25899,0.9607611501216888
25900,0.16712662091442182
25901,0.39547815271740666
25902,0.43595411320378524
25903,0.9962602853775024
25904,0.652276384926175
25905,0.1752468233586332
25906,0.9744892268154504
25907,0.21806701376817647
25908,0.9628309656946283
25909,0.5637923925176918
25910,0.5076816860514861
25911,0.3877192809743323
25912,0.2526420640146061
25913,0.8351066184043885
25914,0.27176884867048623
25915,0.19666150987148284
25916,0.19249576748356717
25917,0.2099054450922198
25918,0.6334033334848738
25919,0.22261368157246
25920,0.49585561464325295
25921,0.32869795837608323
25922,0.20843177376940664
25923,0.38483219580119943
25924,0.25874158601227903
25925,0.2487126955868918
25926,0.974586511850357
25927,0.945711199471825
25928,0.4028917517474242
25929,0.7188419281509908
25930,0.3073473079128116
25931,0.21314226184807922
25932,0.464657527202249
25933,0.8082245618561528
25934,0.4556701749901478
25935,0.6182244959420176
25936,0.20261016279756516
25937,0.6203555928784364
25938,0.33107215320746763
25939,0.33572699664956207
25940,0.9532168412208557
25941,0.873252341697928
25942,0.20896928864827485
25943,0.9008647783937909
25944,0.2731366981930051
25945,0.32990654489271004
25946,0.2581999257031873
25947,0.5333909487859974
25948,0.1475240424937326
25949,0.9885169663628697
25950,0.2537518250227588
25951,0.15135919769151973
25952,0.2742723852248874
25953,0.09688560292921901
25954,0.5823188508817323
25955,0.4125214401199928
25956,0.40251050794941223
25957,0.9529948671129014
25958,0.22249228638356922
25959,0.5494918240588161
25960,0.34632283347110815
25961,0.16728473491274298
25962,0.384585782739746
25963,0.6042393305722475
25964,0.3773293965406135
25965,0.4339867799458952
25966,0.0917959654199291
25967,0.47500053559546973
25968,0.26628601798833196
25969,0.9154256896781054
25970,0.3056123521533819
25971,0.6236734382825739
25972,0.18900730536140536
25973,0.2914492840043255
25974,0.1661386723644971
25975,0.9475553846359253
25976,0.5492525782583497
25977,0.2565976048353714
25978,0.28751235995551394
25979,0.4552947486861548
25980,0.21893049274133158
25981,0.451179559087155
25982,0.35046694430093794
25983,0.13943702531368476
25984,0.39602369225477346
25985,0.23543604530414908
25986,0.2985837320296854
25987,0.2878807509438894
25988,0.9736003491083781
25989,0.3758445836019103
25990,0.10478609511052962
25991,0.1801627104154087
25992,0.4312559929738341
25993,0.21613853109766815
25994,0.41675855433945636
25995,0.3254344666371314
25996,0.4269530475178615
25997,0.26581869678616055
25998,0.2645919239502735
25999,0.3607117173632438
26000,0.4154610321596729
26001,0.369742156726961
26002,0.2395396111399215
26003,0.2762091070228303
26004,0.9727992676544189
26005,0.5616809821312242
26006,0.9724954068660736
26007,0.947321579475737
26008,0.29654765155001306
26009,0.22816446362838924
26010,0.5028650748474345
26011,0.30214919072691326
26012,0.7993488129174009
26013,0.2630236863284866
26014,0.26469342039537486
26015,0.5049646274466251
26016,0.42733848949492714
26017,0.26437838495731797
26018,0.8684096985981284
26019,0.8741711671518844
26020,0.2195075175840724
26021,0.38315474472206945
26022,0.35809470389193665
26023,0.2920645405332464
26024,0.25067584708824264
26025,0.3192901725564492
26026,0.36703250589440584
26027,0.40971345307530654
26028,0.28469772996266246
26029,0.33431626759452704
26030,0.8591213155437736
26031,0.1456697403253403
26032,0.16534670606700205
26033,0.43473000017780483
26034,0.0955582109887959
26035,0.1915906809792447
26036,0.45606391547292024
26037,0.9600102774302165
26038,0.9656756420308591
26039,0.17817713911200495
26040,0.35030410913490506
26041,0.31337338142575255
26042,0.46725611423583563
26043,0.9733651633469032
26044,0.1587178631641551
26045,0.17273794439576923
26046,0.31777543277018916
26047,0.2112396325440033
26048,0.3953330160275083
26049,0.3478846543351382
26050,0.10673208760261305
26051,0.2903625098597439
26052,0.6198157616598594
26053,0.388685086926648
26054,0.23100988629359007
26055,0.824155206942027
26056,0.3280391766393961
26057,0.39034607978075925
26058,0.5783867521728805
26059,0.18229477459908586
26060,0.8287608055996172
26061,0.1736796149573765
26062,0.2372620951581687
26063,0.3325741172929001
26064,0.8949341489865117
26065,0.6024511705210125
26066,0.2270963862349178
26067,0.9928700029850006
26068,0.33075784110040085
26069,0.2819844095801971
26070,0.9347299335684095
26071,0.36047201640163895
26072,0.28037545580069234
26073,0.25995678739121275
26074,0.4245340396281221
26075,0.202975027578995
26076,0.41124854564270874
26077,0.4821490997524417
26078,0.3071067062133395
26079,0.35511528657828845
26080,0.35161714094099494
26081,0.8033177307657644
26082,0.22896713872181398
26083,0.37062788374163436
26084,0.6304273358253074
26085,0.9770553352205378
26086,0.2648310885330979
26087,0.9954038560390472
26088,0.8358619800725251
26089,0.401950527363535
26090,0.6192356298474131
26091,0.26469314959092427
26092,0.37440141831811696
26093,0.2331484364912888
26094,0.11666835065502996
26095,0.30042788180374047
26096,0.3521220568030361
26097,0.2509335676138872
26098,0.5223851125315887
26099,0.17431256171734677
26100,0.3131352546562644
26101,0.4113235398285224
26102,0.2740850480495435
26103,0.2073673038996228
26104,0.18692646285164327
26105,0.3019449415268587
26106,0.9810185720293145
26107,0.3836308993373717
26108,0.4721470958065248
26109,0.20042098931329277
26110,0.33963247376393924
26111,0.14707799106113162
26112,0.28588027048363185
26113,0.17439841513656745
26114,0.6024124894915295
26115,0.20664177217617186
26116,0.3152548321274462
26117,0.19670030874089725
26118,0.5160478562123306
26119,0.3458205311716844
26120,0.2544161042842551
26121,0.3028703367724647
26122,0.34319428939445346
26123,0.39452796457515404
26124,0.11341915357664804
26125,0.334379857354704
26126,0.3357668157927426
26127,0.1637138265929971
26128,0.8835129188015927
26129,0.2220072474754687
26130,0.32834450635817714
26131,0.38917460116565894
26132,0.2200562175623662
26133,0.23149568827485073
26134,0.4044903675392939
26135,0.20375890797161295
26136,0.13809766534944626
26137,0.30611792850999264
26138,0.6893504654225848
26139,0.30906185361456073
26140,0.3871692351630494
26141,0.5436342055412098
26142,0.9756976281521015
26143,0.2526384927634153
26144,0.17022300193729695
26145,0.6290484802420365
26146,0.43553931765102405
26147,0.3311774242772474
26148,0.7579693615436554
26149,0.48471198969181445
26150,0.36952374344683936
26151,0.9963929057121277
26152,0.23789638198586704
26153,0.294063871055524
26154,0.2932018111091124
26155,0.2823693135740414
26156,0.7608341114733853
26157,0.28418718978368107
26158,0.8567986046119662
26159,0.3841744541707165
26160,0.1456062564707304
26161,0.5756076539876748
26162,0.387498983913906
26163,0.9119143293573637
26164,0.132828137806585
26165,0.28021055466650985
26166,0.4548942972236226
26167,0.7174701824027941
26168,0.8720999967180627
26169,0.4400643169047015
26170,0.3290913011047787
26171,0.8965663810193447
